Cabernet Sauvignon 2013,"₩200,000",4.2,"['width: 15%; left: 85%;', 'width: 15%; left: 50.2154%;', 'width: 15%; left: 11.0657%;', 'width: 15%; left: 50.7678%;']"
Tinto De La Casa Malbec 2019,"₩70,000",4.2,"['width: 15%; left: 61.2299%;', 'width: 15%; left: 37.1556%;', 'width: 15%; left: 24.5671%;', 'width: 15%; left: 42.8731%;']"
O.P.C Proprietary Red 2010,"₩200,000",4.2,"['width: 15%; left: 85%;', 'width: 15%; left: 51.1319%;', 'width: 15%; left: 7.4185%;', 'width: 15%; left: 63.4857%;']"
Manyetes 2015,"₩390,000",4.2,"['width: 15%; left: 85%;', 'width: 15%; left: 51.6355%;', 'width: 15%; left: 19.3077%;', 'width: 15%; left: 54.5343%;']"
Orben 2006,"₩100,000",4.2,"['width: 15%; left: 65.9491%;', 'width: 15%; left: 65.4597%;', 'width: 15%; left: 8.06245%;', 'width: 15%; left: 60.7107%;']"
Dreadnought 2011,"₩110,548",4.2,"['width: 15%; left: 66.6047%;', 'width: 15%; left: 55.9346%;', 'width: 15%; left: 5.77571%;', 'width: 15%; left: 53.5899%;']"
Manyetes 2013,"₩390,000",4.2,"['width: 15%; left: 85%;', 'width: 15%; left: 51.6355%;', 'width: 15%; left: 19.3077%;', 'width: 15%; left: 54.5343%;']"
160 Anni 2013,"₩73,037",4.2,"['width: 15%; left: 80.0068%;', 'width: 15%; left: 43.1081%;', 'width: 15%; left: 38.9986%;', 'width: 15%; left: 31.9143%;']"
Taurasi Radici 2000,"₩85,925",4.2,"['width: 15%; left: 81.6873%;', 'width: 15%; left: 49.2681%;', 'width: 15%; left: 22.3728%;', 'width: 15%; left: 34.1214%;']"
Reiver Shiraz 2005,"₩90,222",4.2,"['width: 15%; left: 85%;', 'width: 15%; left: 44.1525%;', 'width: 15%; left: 22.0401%;', 'width: 15%; left: 42.095%;']"
Tulipán 2009,"₩128,029",4.2,[]
Oracle Shiraz 2005,"₩128,888",4.2,"['width: 15%; left: 85%;', 'width: 15%; left: 43.8174%;', 'width: 15%; left: 21.9269%;', 'width: 15%; left: 42.4683%;']"
Chateau de Chassagne-Montrachet Rouge 2017,"₩120,000",4.2,"['width: 15%; left: 33.6632%;', 'width: 15%; left: 25.7002%;', 'width: 15%; left: 2.36635%;', 'width: 15%; left: 61.85%;']"
Land's Edge Vineyard Pinot Noir 2016,"₩240,000",4.2,"['width: 15%; left: 45.7917%;', 'width: 15%; left: 18.6584%;', 'width: 15%; left: 10.4417%;', 'width: 15%; left: 52.0183%;']"
Cabernet Sauvignon 2012,"₩200,000",4.2,"['width: 15%; left: 85%;', 'width: 15%; left: 50.2154%;', 'width: 15%; left: 11.0657%;', 'width: 15%; left: 50.7678%;']"
Single Vineyard Las Compuertas Malbec 2004,"₩81,629",4.2,"['width: 15%; left: 66.9609%;', 'width: 15%; left: 31.7398%;', 'width: 15%; left: 20.4373%;', 'width: 15%; left: 34.7085%;']"
Cabernet Sauvignon 2004,"₩360,000",4.2,"['width: 15%; left: 85%;', 'width: 15%; left: 50.9095%;', 'width: 15%; left: 3.83706%;', 'width: 15%; left: 52.6463%;']"
Bartina 2009,"₩140,918",4.2,[]
Unánime Malbec 2010,"₩120,000",4.2,"['width: 15%; left: 66.7408%;', 'width: 15%; left: 26.8314%;', 'width: 15%; left: 17.2023%;', 'width: 15%; left: 35.6694%;']"
Château Prieuré La Marzelle Saint-Émilion Grand Cru 2015,"₩96,666",4.2,"['width: 15%; left: 75.5787%;', 'width: 15%; left: 51.9228%;', 'width: 15%; left: 7.13563%;', 'width: 15%; left: 50.8934%;']"
Evangelista Cabernet Franc 2009,"₩85,066",4.2,[]
Amore e Follia 2009,"₩100,000",4.2,"['width: 15%; left: 50.8071%;', 'width: 15%; left: 43.67%;', 'width: 15%; left: 10.1012%;', 'width: 15%; left: 46.9873%;']"
Reserve Bikavér 2009,"₩97,955",4.2,"['width: 15%; left: 65.25%;', 'width: 15%; left: 61.7914%;', 'width: 15%; left: 6.04743%;', 'width: 15%; left: 71.9498%;']"
Ironclad 2016,"₩64,687",4.2,"['width: 15%; left: 68.6432%;', 'width: 15%; left: 57.4215%;', 'width: 15%; left: 7.06888%;', 'width: 15%; left: 62.2746%;']"
Red 2018,"₩106,453",4.2,"['width: 15%; left: 67.7307%;', 'width: 15%; left: 53.2637%;', 'width: 15%; left: 10.2527%;', 'width: 15%; left: 62.6739%;']"
Taurasi Naturalis Historia 2000,"₩111,703",4.2,"['width: 15%; left: 83.3614%;', 'width: 15%; left: 48.9922%;', 'width: 15%; left: 24.94%;', 'width: 15%; left: 34.2635%;']"
Amore e Follia 2011,"₩100,000",4.2,"['width: 15%; left: 50.8071%;', 'width: 15%; left: 43.67%;', 'width: 15%; left: 10.1012%;', 'width: 15%; left: 46.9873%;']"
Kokoro 2014,"₩69,601",4.2,"['width: 15%; left: 64.6288%;', 'width: 15%; left: 56.8983%;', 'width: 15%; left: 10.552%;', 'width: 15%; left: 60.7184%;']"
Prima Donna Pinot Noir 2012,"₩110,548",4.2,"['width: 15%; left: 31.7025%;', 'width: 15%; left: 23.5436%;', 'width: 15%; left: 10.1596%;', 'width: 15%; left: 61.2675%;']"
Chateau de Chassagne-Montrachet Rouge 2018,"₩120,000",4.2,"['width: 15%; left: 33.6632%;', 'width: 15%; left: 25.7002%;', 'width: 15%; left: 2.36635%;', 'width: 15%; left: 61.85%;']"
Gran Corte 2015,"₩34,370",4.2,[]
Villa Antinori Chianti Classico Riserva 2006,"₩60,000",4.2,"['width: 15%; left: 48.7991%;', 'width: 15%; left: 55.8277%;', 'width: 15%; left: 5.77397%;', 'width: 15%; left: 62.7586%;']"
Amore e Follia 2008,"₩100,000",4.2,"['width: 15%; left: 50.8071%;', 'width: 15%; left: 43.67%;', 'width: 15%; left: 10.1012%;', 'width: 15%; left: 46.9873%;']"
Clos de la Vieille Eglise Pomerol 2015,"₩103,110",4.2,"['width: 15%; left: 73.0996%;', 'width: 15%; left: 55.8434%;', 'width: 15%; left: 9.36317%;', 'width: 15%; left: 49.8963%;']"
Dreadnought 2009,"₩127,745",4.2,"['width: 15%; left: 66.6047%;', 'width: 15%; left: 55.9346%;', 'width: 15%; left: 5.77571%;', 'width: 15%; left: 53.5899%;']"
Larose Red Blend 2011,"₩409,458",4.2,"['width: 15%; left: 66.7221%;', 'width: 15%; left: 58.5902%;', 'width: 15%; left: 7.71501%;', 'width: 15%; left: 62.9565%;']"
Marian's Reserve 2012,"₩115,999",4.2,"['width: 15%; left: 85%;', 'width: 15%; left: 53.6137%;', 'width: 15%; left: 6.56468%;', 'width: 15%; left: 61.287%;']"
Stonewell Shiraz 1999,"₩236,295",4.2,"['width: 15%; left: 85%;', 'width: 15%; left: 48.646%;', 'width: 15%; left: 20.8865%;', 'width: 15%; left: 42.6996%;']"
Bosché Vineyard Cabernet Sauvignon 2009,"₩400,000",4.2,"['width: 15%; left: 85%;', 'width: 15%; left: 53.9251%;', 'width: 15%; left: 5.42599%;', 'width: 15%; left: 52.7093%;']"
Land's Edge Vineyard Pinot Noir 2011,"₩240,000",4.2,"['width: 15%; left: 45.7917%;', 'width: 15%; left: 18.6584%;', 'width: 15%; left: 10.4417%;', 'width: 15%; left: 52.0183%;']"
Lupi e Sirene Riserva 2012,"₩350,000",4.2,"['width: 15%; left: 50.4839%;', 'width: 15%; left: 59.1314%;', 'width: 15%; left: 9.29552%;', 'width: 15%; left: 63.112%;']"
Eileen Hardy Shiraz 2002,"₩250,000",4.2,"['width: 15%; left: 84.414%;', 'width: 15%; left: 45.9543%;', 'width: 15%; left: 18.2098%;', 'width: 15%; left: 41.7047%;']"
Cabo de Hornos Special Reserve 2000,"₩137,481",4.2,"['width: 15%; left: 72.7741%;', 'width: 15%; left: 48.4808%;', 'width: 15%; left: 10.3904%;', 'width: 15%; left: 45.5168%;']"
O.P.C Proprietary Red 2007,"₩200,000",4.2,"['width: 15%; left: 85%;', 'width: 15%; left: 51.1319%;', 'width: 15%; left: 7.4185%;', 'width: 15%; left: 63.4857%;']"
Sonoma Zinfandel 2004,"₩45,111",4.2,"['width: 15%; left: 85%;', 'width: 15%; left: 30.5746%;', 'width: 15%; left: 29.4617%;', 'width: 15%; left: 14.2607%;']"
Château Prieuré La Marzelle Saint-Émilion Grand Cru 2011,"₩81,629",4.2,"['width: 15%; left: 75.5787%;', 'width: 15%; left: 51.9228%;', 'width: 15%; left: 7.13563%;', 'width: 15%; left: 50.8934%;']"
Pinot Noir 2016,"₩90,000",4.2,"['width: 15%; left: 44.425%;', 'width: 15%; left: 14.0328%;', 'width: 15%; left: 13.2114%;', 'width: 15%; left: 52.5276%;']"
High Altitude Vineyards Malbec 2006,"₩23,629",4.2,"['width: 15%; left: 62.6724%;', 'width: 15%; left: 31.7363%;', 'width: 15%; left: 18.4112%;', 'width: 15%; left: 37.6182%;']"
Cagiòlo Montepulciano d'Abruzzo Riserva 2015,"₩62,296",4.2,"['width: 15%; left: 45.288%;', 'width: 15%; left: 45.3374%;', 'width: 15%; left: 12.1974%;', 'width: 15%; left: 63.3523%;']"
Ironclad 2008,"₩131,021",4.2,"['width: 15%; left: 68.6432%;', 'width: 15%; left: 57.4215%;', 'width: 15%; left: 7.06888%;', 'width: 15%; left: 62.2746%;']"
Chateau Buena Vista Pinot Noir 2017,"₩90,000",4.2,"['width: 15%; left: 43.9534%;', 'width: 15%; left: 24.5168%;', 'width: 15%; left: 0px;', 'width: 15%; left: 55.1691%;']"
Private Reserve 2014,"₩176,062",4.2,"['width: 15%; left: 62.0312%;', 'width: 15%; left: 54.9802%;', 'width: 15%; left: 9.70973%;', 'width: 15%; left: 68.5889%;']"
The Cream 2010,"₩400,000",4.2,"['width: 15%; left: 85%;', 'width: 15%; left: 50.3692%;', 'width: 15%; left: 15.4065%;', 'width: 15%; left: 45.5135%;']"
Shiraz 2005,"₩62,296",4.2,"['width: 15%; left: 81.22%;', 'width: 15%; left: 45.7463%;', 'width: 15%; left: 18.2725%;', 'width: 15%; left: 44.2726%;']"
Howell Mountain Red 2013,"₩77,333",4.2,"['width: 15%; left: 85%;', 'width: 15%; left: 50.5932%;', 'width: 15%; left: 3.23117%;', 'width: 15%; left: 62.3312%;']"
Reserve Pinot Noir 2019,"₩108,910",4.2,"['width: 15%; left: 30.5424%;', 'width: 15%; left: 23.5659%;', 'width: 15%; left: 13.4968%;', 'width: 15%; left: 59.7382%;']"
Saint-Estèphe 2002,"₩79,481",4.2,"['width: 15%; left: 74.297%;', 'width: 15%; left: 75.7579%;', 'width: 15%; left: 9.52501%;', 'width: 15%; left: 72.5767%;']"
Unánime Malbec 2015,"₩120,000",4.2,"['width: 15%; left: 66.7408%;', 'width: 15%; left: 26.8314%;', 'width: 15%; left: 17.2023%;', 'width: 15%; left: 35.6694%;']"
Private Collection Cabernet Sauvignon 2003,"₩42,963",4.2,"['width: 15%; left: 75.3581%;', 'width: 15%; left: 61.2248%;', 'width: 15%; left: 8.57384%;', 'width: 15%; left: 57.7978%;']"
Bourgogne Pinot Noir 2009,"₩51,555",4.2,"['width: 15%; left: 28.625%;', 'width: 15%; left: 18.7542%;', 'width: 15%; left: 0px;', 'width: 15%; left: 69.3708%;']"
Saint-Émilion Grand Cru 2007,"₩160,000",4.2,"['width: 15%; left: 70.8793%;', 'width: 15%; left: 52.4386%;', 'width: 15%; left: 6.27414%;', 'width: 15%; left: 52.2046%;']"
Unánime Gran Vino Tinto 2019,"₩120,000",4.2,"['width: 15%; left: 85%;', 'width: 15%; left: 55.6028%;', 'width: 15%; left: 6.05532%;', 'width: 15%; left: 64.558%;']"
Stradivario Barbera d'Asti Superiore 1997,"₩139,629",4.2,"['width: 15%; left: 51.3297%;', 'width: 15%; left: 21.7504%;', 'width: 15%; left: 1.76159%;', 'width: 15%; left: 59.698%;']"
Voilé Reserve 2016,"₩77,790",4.1,"['width: 15%; left: 66.0789%;', 'width: 15%; left: 56.2581%;', 'width: 15%; left: 11.1802%;', 'width: 15%; left: 57.7875%;']"
Cabernet Sauvignon Aged in Bourbon Barrels 2016,"₩42,963",4.1,"['width: 15%; left: 85%;', 'width: 15%; left: 51.8963%;', 'width: 15%; left: 12.5116%;', 'width: 15%; left: 42.4833%;']"
Unánime Gran Vino Tinto 2013,"₩120,000",4.1,"['width: 15%; left: 85%;', 'width: 15%; left: 55.6028%;', 'width: 15%; left: 6.05532%;', 'width: 15%; left: 64.558%;']"
Cabernet - Malbec 2015,"₩59,289",4.1,"['width: 15%; left: 71.3445%;', 'width: 15%; left: 45.9062%;', 'width: 15%; left: 14.6072%;', 'width: 15%; left: 42.3479%;']"
Unánime Gran Vino Tinto 2015,"₩120,000",4.1,"['width: 15%; left: 85%;', 'width: 15%; left: 55.6028%;', 'width: 15%; left: 6.05532%;', 'width: 15%; left: 64.558%;']"
Unánime Gran Vino Tinto 2014,"₩120,000",4.1,"['width: 15%; left: 85%;', 'width: 15%; left: 55.6028%;', 'width: 15%; left: 6.05532%;', 'width: 15%; left: 64.558%;']"
Napa Valley Cabernet Sauvignon 2014,"₩94,518",4.1,"['width: 15%; left: 85%;', 'width: 15%; left: 54.8213%;', 'width: 15%; left: 9.40631%;', 'width: 15%; left: 53.262%;']"
The Boxer Shiraz 2016,"₩68,740",4.1,"['width: 15%; left: 85%;', 'width: 15%; left: 47.0781%;', 'width: 15%; left: 22.1519%;', 'width: 15%; left: 42.8911%;']"
Tenuta Valleselle Ripa Magna Corvina 2016,"₩150,000",4.1,"['width: 15%; left: 64.1724%;', 'width: 15%; left: 40.2652%;', 'width: 15%; left: 20.0127%;', 'width: 15%; left: 29.1682%;']"
Unánime Gran Vino Tinto 2011,"₩120,000",4.1,"['width: 15%; left: 85%;', 'width: 15%; left: 55.6028%;', 'width: 15%; left: 6.05532%;', 'width: 15%; left: 64.558%;']"
Malbec 2013,"₩72,177",4.1,"['width: 15%; left: 63.7896%;', 'width: 15%; left: 35.047%;', 'width: 15%; left: 21.2268%;', 'width: 15%; left: 35.419%;']"
Unánime Malbec 2017,"₩120,000",4.1,"['width: 15%; left: 66.7408%;', 'width: 15%; left: 26.8314%;', 'width: 15%; left: 17.2023%;', 'width: 15%; left: 35.6694%;']"
Merlot 2014,"₩98,814",4.1,"['width: 15%; left: 66.9501%;', 'width: 15%; left: 25.1486%;', 'width: 15%; left: 14.4431%;', 'width: 15%; left: 13.8694%;']"
Calicanto 2015,"₩53,703",4.1,[]
Montepulciano d'Abruzzo Riserva 2013,"₩70,888",4.1,"['width: 15%; left: 42.7177%;', 'width: 15%; left: 45.3313%;', 'width: 15%; left: 6.57652%;', 'width: 15%; left: 65.3272%;']"
Grand Barossa Shiraz 2018,"₩42,103",4.1,"['width: 15%; left: 84.4925%;', 'width: 15%; left: 44.2594%;', 'width: 15%; left: 20.373%;', 'width: 15%; left: 42.4078%;']"
Unánime Malbec 2016,"₩120,000",4.1,"['width: 15%; left: 66.7408%;', 'width: 15%; left: 26.8314%;', 'width: 15%; left: 17.2023%;', 'width: 15%; left: 35.6694%;']"
Amarone della Valpolicella 2015,"₩200,000",4.1,"['width: 15%; left: 84.0252%;', 'width: 15%; left: 21.8432%;', 'width: 15%; left: 50.3463%;', 'width: 15%; left: 22.8356%;']"
Tancredi 2016,"₩40,716",4.1,"['width: 15%; left: 82.0228%;', 'width: 15%; left: 46.8899%;', 'width: 15%; left: 26.8381%;', 'width: 15%; left: 29.4324%;']"
Narassa 2015,"₩45,000",4.1,"['width: 15%; left: 67.1524%;', 'width: 15%; left: 51.883%;', 'width: 15%; left: 14.1837%;', 'width: 15%; left: 58.9358%;']"
Narassa 2016,"₩45,000",4.1,"['width: 15%; left: 67.1524%;', 'width: 15%; left: 51.883%;', 'width: 15%; left: 14.1837%;', 'width: 15%; left: 58.9358%;']"
Malleolus 2010,"₩118,147",4.1,"['width: 15%; left: 65.798%;', 'width: 15%; left: 55.0711%;', 'width: 15%; left: 13.2104%;', 'width: 15%; left: 59.5268%;']"
Unánime Gran Vino Tinto 2009,"₩120,000",4.1,"['width: 15%; left: 85%;', 'width: 15%; left: 55.6028%;', 'width: 15%; left: 6.05532%;', 'width: 15%; left: 64.558%;']"
Rutherford Cabernet Sauvignon 2013,"₩180,000",4.1,"['width: 15%; left: 85%;', 'width: 15%; left: 53.5684%;', 'width: 15%; left: 8.47907%;', 'width: 15%; left: 53.0173%;']"
Il Vero Siciliano 2017,"₩100,000",4.1,"['width: 15%; left: 77.8579%;', 'width: 15%; left: 36.6541%;', 'width: 15%; left: 42.449%;', 'width: 15%; left: 27.8432%;']"
Quinta Generation (5th) 2012,"₩63,585",4.1,[]
Founder's Collection Cabernet Sauvignon 2009,"₩93,659",4.1,"['width: 15%; left: 75.4074%;', 'width: 15%; left: 49.7336%;', 'width: 15%; left: 11.2974%;', 'width: 15%; left: 42.1759%;']"
Quinta Generation (5th) 2011,"₩63,585",4.1,[]
Mercurey 2018,"₩140,000",4.1,"['width: 15%; left: 20.256%;', 'width: 15%; left: 20.6879%;', 'width: 15%; left: 1.18618%;', 'width: 15%; left: 64.1461%;']"
Barolo 2015,"₩59,000",4.1,"['width: 15%; left: 63.2356%;', 'width: 15%; left: 73.3814%;', 'width: 15%; left: 7.18763%;', 'width: 15%; left: 78.7773%;']"
Rutherford Cabernet Sauvignon 2014,"₩180,000",4.1,"['width: 15%; left: 85%;', 'width: 15%; left: 53.5684%;', 'width: 15%; left: 8.47907%;', 'width: 15%; left: 53.0173%;']"
Barolo 2014,"₩59,000",4.1,"['width: 15%; left: 63.2356%;', 'width: 15%; left: 73.3814%;', 'width: 15%; left: 7.18763%;', 'width: 15%; left: 78.7773%;']"
Unánime Gran Vino Tinto 2010,"₩120,000",4.1,"['width: 15%; left: 85%;', 'width: 15%; left: 55.6028%;', 'width: 15%; left: 6.05532%;', 'width: 15%; left: 64.558%;']"
Tinto De La Casa Malbec 2017,"₩70,000",4.1,"['width: 15%; left: 61.2299%;', 'width: 15%; left: 37.1556%;', 'width: 15%; left: 24.5671%;', 'width: 15%; left: 42.8731%;']"
Rioja Reserva 2002,"₩42,103",4.1,"['width: 15%; left: 63.9089%;', 'width: 15%; left: 59.3549%;', 'width: 15%; left: 9.26324%;', 'width: 15%; left: 59.6473%;']"
Reserva 2015,"₩130,000",4.1,"['width: 15%; left: 62.6484%;', 'width: 15%; left: 57.8807%;', 'width: 15%; left: 12.2278%;', 'width: 15%; left: 60.8211%;']"
Saint-Georges-Saint-Émilion 2015,"₩73,037",4.1,"['width: 15%; left: 76.9489%;', 'width: 15%; left: 56.0439%;', 'width: 15%; left: 3.7995%;', 'width: 15%; left: 53.3451%;']"
Sommarovina Valtellina Superiore Sassella 2015,"₩98,814",4.1,"['width: 15%; left: 58.4169%;', 'width: 15%; left: 72.3436%;', 'width: 15%; left: 5.74344%;', 'width: 15%; left: 75.5332%;']"
Cabernet Sauvignon 2013,"₩34,370",4.1,"['width: 15%; left: 74.5185%;', 'width: 15%; left: 55.0174%;', 'width: 15%; left: 8.37204%;', 'width: 15%; left: 56.9658%;']"
Barolo Lecinquevigne 2007,"₩103,110",4.1,"['width: 15%; left: 64.8594%;', 'width: 15%; left: 76.9925%;', 'width: 15%; left: 3.80595%;', 'width: 15%; left: 83.9537%;']"
Unánime Malbec 2018,"₩120,000",4.1,"['width: 15%; left: 66.7408%;', 'width: 15%; left: 26.8314%;', 'width: 15%; left: 17.2023%;', 'width: 15%; left: 35.6694%;']"
Gran Corte 2010,"₩21,481",4.1,[]
Il Carbonaione Alta Valle della Greve 2010,"₩250,000",4.1,"['width: 15%; left: 52.2367%;', 'width: 15%; left: 42.6345%;', 'width: 15%; left: 12.0447%;', 'width: 15%; left: 48.2893%;']"
Sycamore Vineyard Cabernet Sauvignon 2010,"₩400,000",4.1,"['width: 15%; left: 85%;', 'width: 15%; left: 53.088%;', 'width: 15%; left: 7.04277%;', 'width: 15%; left: 52.1877%;']"
Haragán Reserva Especial 2014,"₩75,614",4.1,"['width: 15%; left: 65.0831%;', 'width: 15%; left: 55.1958%;', 'width: 15%; left: 12.2822%;', 'width: 15%; left: 47.9464%;']"
Rosso del Conte 2007,"₩126,740",4.1,"['width: 15%; left: 79.4631%;', 'width: 15%; left: 43.7601%;', 'width: 15%; left: 24.2872%;', 'width: 15%; left: 33.488%;']"
Sycamore Vineyard Cabernet Sauvignon 2011,"₩400,000",4.1,"['width: 15%; left: 85%;', 'width: 15%; left: 53.088%;', 'width: 15%; left: 7.04277%;', 'width: 15%; left: 52.1877%;']"
Cabernet Sauvignon 2016,"₩70,000",4.1,"['width: 15%; left: 84.2361%;', 'width: 15%; left: 45.228%;', 'width: 15%; left: 30.1493%;', 'width: 15%; left: 38.8163%;']"
Durif 2016,"₩68,740",4.1,[]
Shiraz 2013,"₩34,370",4.1,"['width: 15%; left: 75.1837%;', 'width: 15%; left: 45.2231%;', 'width: 15%; left: 11.3984%;', 'width: 15%; left: 49.9332%;']"
Amore e Follia 2007,"₩100,000",4.1,"['width: 15%; left: 50.8071%;', 'width: 15%; left: 43.67%;', 'width: 15%; left: 10.1012%;', 'width: 15%; left: 46.9873%;']"
Cielo d'Ulisse Brunello di Montalcino 2012,"₩200,000",4.1,"['width: 15%; left: 45.2353%;', 'width: 15%; left: 59.8929%;', 'width: 15%; left: 4.57279%;', 'width: 15%; left: 64.922%;']"
Gran Corte 2007,"₩45,111",4.1,[]
Napa Valley Cabernet Sauvignon 2013,"₩60,000",4.1,"['width: 15%; left: 82.6733%;', 'width: 15%; left: 52.1574%;', 'width: 15%; left: 6.5181%;', 'width: 15%; left: 52.8133%;']"
Cabernet Sauvignon 2015,"₩64,444",4.1,"['width: 15%; left: 76.1644%;', 'width: 15%; left: 67.1799%;', 'width: 15%; left: 9.61278%;', 'width: 15%; left: 62.7022%;']"
Sessio 2012,"₩128,029",4.1,"['width: 15%; left: 63.617%;', 'width: 15%; left: 71.367%;', 'width: 15%; left: 2.44889%;', 'width: 15%; left: 80.1071%;']"
O.P.C Proprietary Red 2009,"₩200,000",4.1,"['width: 15%; left: 85%;', 'width: 15%; left: 51.1319%;', 'width: 15%; left: 7.4185%;', 'width: 15%; left: 63.4857%;']"
Pauillac (Grand Cru Classé) 2001,"₩124,592",4.1,"['width: 15%; left: 72.4373%;', 'width: 15%; left: 72.4503%;', 'width: 15%; left: 5.93966%;', 'width: 15%; left: 72.5768%;']"
Hilltop Cabernet Sauvignon 2009,"₩55,851",4.1,"['width: 15%; left: 85%;', 'width: 15%; left: 49.8812%;', 'width: 15%; left: 7.75705%;', 'width: 15%; left: 41.8086%;']"
Gevrey-Chambertin 2016,"₩280,000",4.1,"['width: 15%; left: 41.4905%;', 'width: 15%; left: 30.5464%;', 'width: 15%; left: 2.23688%;', 'width: 15%; left: 75.1049%;']"
Señora de las Alturas 2018,"₩70,000",4.1,"['width: 15%; left: 57.7686%;', 'width: 15%; left: 38.249%;', 'width: 15%; left: 15.718%;', 'width: 15%; left: 47.882%;']"
Côtes du Rhône 2017,"₩80,000",4.1,"['width: 15%; left: 58.7004%;', 'width: 15%; left: 47.7933%;', 'width: 15%; left: 3.41747%;', 'width: 15%; left: 54.483%;']"
Cabernet Sauvignon 2004,"₩81,199",4.1,"['width: 15%; left: 85%;', 'width: 15%; left: 56.424%;', 'width: 15%; left: 7.78949%;', 'width: 15%; left: 53.595%;']"
Calvert Pinot Noir 2014,"₩167,873",4.1,"['width: 15%; left: 24.3437%;', 'width: 15%; left: 22.8718%;', 'width: 15%; left: 10.4991%;', 'width: 15%; left: 60.9254%;']"
Lucente 2005,"₩150,000",4.1,"['width: 15%; left: 51.8667%;', 'width: 15%; left: 44.2683%;', 'width: 15%; left: 8.18243%;', 'width: 15%; left: 45.9956%;']"
Valtellina Superiore Riserva 2015,"₩107,407",4.1,"['width: 15%; left: 61.0435%;', 'width: 15%; left: 72.5144%;', 'width: 15%; left: 18.9128%;', 'width: 15%; left: 76.832%;']"
Rioja Gran Reserva 2006,"₩400,000",4.1,"['width: 15%; left: 62.7489%;', 'width: 15%; left: 54.8397%;', 'width: 15%; left: 8.86939%;', 'width: 15%; left: 60.7391%;']"
Château Prieuré La Marzelle Saint-Émilion Grand Cru 2012,"₩81,629",4.1,"['width: 15%; left: 75.5787%;', 'width: 15%; left: 51.9228%;', 'width: 15%; left: 7.13563%;', 'width: 15%; left: 50.8934%;']"
Rob & Les Shiraz 2017,"₩75,000",4.1,"['width: 15%; left: 84.8789%;', 'width: 15%; left: 39.9296%;', 'width: 15%; left: 21.6838%;', 'width: 15%; left: 40.5364%;']"
The Party Malbec 2017,"₩50,000",4.1,"['width: 15%; left: 57.3473%;', 'width: 15%; left: 29.7752%;', 'width: 15%; left: 23.1312%;', 'width: 15%; left: 43.0996%;']"
Greenock Shiraz 2013,"₩120,296",4.1,"['width: 15%; left: 85%;', 'width: 15%; left: 46.0255%;', 'width: 15%; left: 21.9134%;', 'width: 15%; left: 43.025%;']"
Villa Antinori Chianti Classico Riserva 2008,"₩60,000",4.1,"['width: 15%; left: 48.7991%;', 'width: 15%; left: 55.8277%;', 'width: 15%; left: 5.77397%;', 'width: 15%; left: 62.7586%;']"
Pinot Noir 2017,"₩90,000",4.1,"['width: 15%; left: 44.425%;', 'width: 15%; left: 14.0328%;', 'width: 15%; left: 13.2114%;', 'width: 15%; left: 52.5276%;']"
Merlot 2020,"₩50,000",4.1,"['width: 15%; left: 64.0544%;', 'width: 15%; left: 19.6559%;', 'width: 15%; left: 11.8173%;', 'width: 15%; left: 16.345%;']"
Grand Reserve Cabernet Sauvignon 2007,"₩176,000",4.1,"['width: 15%; left: 85%;', 'width: 15%; left: 53.3434%;', 'width: 15%; left: 5.61595%;', 'width: 15%; left: 43.5499%;']"
Castillon - Côtes de Bordeaux 2015,"₩103,110",4.1,"['width: 15%; left: 62.9694%;', 'width: 15%; left: 55.395%;', 'width: 15%; left: 0px;', 'width: 15%; left: 65.1692%;']"
Tiwha Pinot Noir 2020,"₩46,671",4.1,"['width: 15%; left: 26.4836%;', 'width: 15%; left: 20.7116%;', 'width: 15%; left: 9.6594%;', 'width: 15%; left: 58.4478%;']"
Rob & Les Shiraz 2016,"₩75,000",4.1,"['width: 15%; left: 84.8789%;', 'width: 15%; left: 39.9296%;', 'width: 15%; left: 21.6838%;', 'width: 15%; left: 40.5364%;']"
Primus Pinot Noir (Primum) 2004,"₩62,296",4.1,"['width: 15%; left: 44.538%;', 'width: 15%; left: 11.9706%;', 'width: 15%; left: 15.9854%;', 'width: 15%; left: 45.2173%;']"
Bellerophon 2016,"₩67,144",4.1,[]
Côtes Capelan Châteauneuf-du-Pape 2009,"₩118,147",4.1,"['width: 15%; left: 85%;', 'width: 15%; left: 40.4589%;', 'width: 15%; left: 15.5456%;', 'width: 15%; left: 45.7752%;']"
Private Bin Cabernet Sauvignon 2001,"₩46,400",4.1,"['width: 15%; left: 79.6702%;', 'width: 15%; left: 58.8901%;', 'width: 15%; left: 7.48645%;', 'width: 15%; left: 59.0941%;']"
Centauri Red Blend 2008,"₩51,555",4.1,"['width: 15%; left: 85%;', 'width: 15%; left: 63.5555%;', 'width: 15%; left: 8.25%;', 'width: 15%; left: 47.5278%;']"
Cuvée Alexandre Merlot 2005,"₩51,555",4.1,"['width: 15%; left: 66.1935%;', 'width: 15%; left: 20.2931%;', 'width: 15%; left: 18.0055%;', 'width: 15%; left: 16.9415%;']"
O.P.C Proprietary Red 2006,"₩200,000",4.1,"['width: 15%; left: 85%;', 'width: 15%; left: 51.1319%;', 'width: 15%; left: 7.4185%;', 'width: 15%; left: 63.4857%;']"
Private Collection Syrah 2003,"₩42,963",4.1,"['width: 15%; left: 74.1421%;', 'width: 15%; left: 46.3835%;', 'width: 15%; left: 12.0202%;', 'width: 15%; left: 49.8615%;']"
